country,year,yearly
China,2015,2697.2119855732167
China,2015,3449.61835622335
China,2015,765.1175840049591
China,2015,18275.461903988533
China,2015,1472.2104863262098
China,2015,4433.318383798863
China,2015,12146.01491997825
China,2015,7284.638813241625
China,2015,4664.662465206557
China,2015,4634.692992080017
China,2015,7276.4528914018565
China,2015,1041.3814263686638
China,2015,3838.544063637712
China,2015,840.6524112171721
China,2015,1403.57624205335
China,2015,2065.0692064839473
China,2015,4961.033781136961
China,2015,1914.7394743704244
China,2015,1194.7583961270589
China,2015,5472.139458667109
China,2015,3937.5606261315424
China,2015,2306.323363529326
China,2015,4100.008354570702
China,2015,3012.319671284024
China,2015,627.1319216133211
China,2015,2166.3458401110192
China,2015,798.0347731283681
China,2015,2089.1022832584404
China,2015,2230.0750319100534
China,2015,2746.5455790931333
China,2015,3015.7222230780935
China,2015,1476.631624743766
China,2015,3825.5229218176737
China,2015,5240.93439617923
China,2015,2520.2097958284457
China,2015,3384.341743395604
China,2015,2391.793881527013
China,2015,3511.855010602219
China,2015,1769.4461489880332
China,2015,5182.944039535127
China,2015,5144.713200635211
China,2015,1176.2613904870907
China,2015,2834.514571420532
China,2015,4816.616962558378
China,2015,1960.4452631798097
China,2015,1038.3054596166835
China,2015,2058.164330210889
China,2015,4930.189506995467
China,2015,1205.0259910476047
China,2015,5589.617805665201
China,2015,2690.8823518230633
China,2015,3631.1990136812283
China,2015,914.8832709691968
China,2015,2143.091442081962
China,2015,5187.806236591168
China,2015,1529.00054547139
China,2015,7114.6245159514565
China,2015,5223.379171468724
China,2015,4115.215599146063
China,2015,2262.8933678188982
China,2015,426.189094345303
China,2015,1378.5429742120186
China,2015,12901.245977705159
China,2015,1217.9124753199117
China,2015,5605.621195811577
China,2015,1652.9452786305917
China,2015,1282.9436337950237
China,2015,1475.5255571243997
China,2015,2825.3071913492263
China,2015,3130.9612240668844
China,2015,2008.5108467560567
China,2015,2349.5948237930666
China,2015,2167.290441479908
China,2015,939.7906473959304
China,2015,6243.351123259674
China,2015,1559.3828294036061
China,2015,11796.246751617313
China,2015,2765.9063750883547
China,2015,2595.1703799677152
China,2015,2216.550951465391
China,2015,1818.1272095485551
China,2015,3932.46343351333
China,2015,19074.83829882656
China,2015,5349.2175286361435
China,2015,765.7332951957791
China,2015,2776.599418349074
China,2015,3495.192583371797
China,2015,2278.151257839331
China,2015,2037.6970969825052
China,2015,3663.173281258404
China,2015,1122.296893866698
China,2015,185.88897599767444
China,2015,788.1958377074922
China,2015,1865.0526260412717
China,2015,2561.545349175264
China,2015,3549.412358328041
China,2015,4705.944654544489
China,2015,6186.178577033904
China,2015,2600.2552992144647
China,2015,2748.4664601815693
China,2015,1571.537209963155
China,2015,1423.0842746350859
China,2015,3756.042848567985
China,2015,2673.7940297746513
China,2015,9581.356151006405
China,2015,1149.7421230556884
China,2015,4575.11596654743
China,2015,1588.7027486039342
China,2015,3055.0462506668187
China,2015,6329.671837973686
China,2015,1878.7261964165727
China,2015,2219.9455240348498
China,2015,1143.7812533866804
China,2015,3356.0001231878723
China,2015,2112.027726930681
China,2015,2664.181174385683
China,2015,4040.8765155267433
China,2015,1806.8536985006676
China,2015,13528.459791899993
China,2015,4251.1226172667875
China,2015,2016.697793373377
China,2015,2931.725274544157
China,2015,3909.5843136666904
China,2015,1357.194380983004
China,2015,776.5866647961143
China,2015,2139.508766546195
China,2015,5037.986745272697
China,2015,2013.0208081279106
China,2015,586.5943957344076
China,2015,2846.9075627315333
China,2015,1851.2771084785627
China,2015,3364.365324475171
China,2015,2183.59531542652
China,2015,1604.1077064036153
China,2015,6783.802085935434
China,2015,2638.51106143209
China,2015,1844.3528537126126
China,2015,2122.7082173938325
China,2015,2108.5907780545685
China,2015,5463.564982031261
China,2015,1243.052379932799
China,2015,2292.356734226229
China,2015,1836.1726588890035
China,2015,3662.188924964866
China,2015,9036.379094637641
China,2015,3041.0823448822825
China,2015,1311.2429651758052
China,2015,1331.5650535859102
China,2015,3368.819746954284
China,2015,1377.2985059653288
China,2015,1612.3020908489202
China,2015,2043.7579981997915
China,2015,13310.993283626052
China,2015,1044.9193877193807
China,2015,1937.1002655579211
China,2015,2320.980948886295
China,2015,2544.3404627052582
China,2015,4404.794579833607
China,2015,353.98303423815116
China,2015,7399.421775477593
China,2015,4931.045889057251
China,2015,4183.150759746092
China,2015,2466.366021722252
China,2015,719.417793062337
China,2015,1929.8633234062713
China,2015,3804.6183561420053
China,2015,4669.364816065461
China,2015,1755.3856880581925
China,2015,5301.375589977872
China,2015,3597.2884590179406
China,2015,4558.593870914298
China,2015,4246.91501176259
China,2015,809.9123915874083
China,2015,3454.7518510983436
China,2015,3298.1267644714476
China,2015,2713.331429249904
China,2015,4164.558867702251
China,2015,2194.542550228208
China,2015,5301.713672781842
China,2015,1357.5062263992781
China,2015,12929.441447988394
China,2015,570.0462272832177
China,2015,2775.558736547188
China,2015,7421.779418390465
China,2015,3446.4192933592535
China,2015,2708.2152472364696
China,2015,2771.742385482442
China,2015,2012.134676877365
China,2015,2987.33193890284
China,2015,2168.8990289053695
China,2015,4800.3456994806
China,2015,8427.410848666519
China,2015,3220.6442652539367
China,2015,4258.4272810106995
China,2015,1373.4242522642228
China,2015,1348.4382874371356
China,2015,3142.131184189494
China,2015,734.8044954605027
China,2015,945.9958050725115
China,2015,715.4141812201751
China,2015,4614.019883816337
China,2015,9941.747021151981
China,2015,2481.31649464471
China,2015,4434.044293920143
China,2015,1914.1112352647426
China,2015,4868.883682776482
China,2015,1799.177005195721
China,2015,3112.621992405326
China,2015,1276.5112717257402
China,2015,1697.2591219796827
China,2015,4134.508085100325
China,2015,7667.902185826606
China,2015,2433.3113848672547
China,2015,1117.0543238870637
China,2015,2623.5358373342974
China,2015,2348.67602195725
China,2015,4771.543529563896
China,2015,2964.130341225158
China,2015,5366.8681031350825
China,2015,4162.636845804157
China,2015,1181.9364183884213
China,2015,1332.5560634878047
China,2015,1480.4225171749297
China,2015,9510.304550584195
China,2015,1001.0293784706519
China,2015,2108.6017059049314
China,2015,8151.972310440087
China,2015,2072.5621699074413
China,2015,2008.0588596808336
China,2015,2934.8705513516206
China,2015,2764.654374260038
China,2015,2142.528639782177
China,2015,1806.840847297926
China,2015,3902.6318010819714
China,2015,1716.1189668058755
China,2015,4003.323984691812
China,2015,2448.6526821185407
China,2015,7464.206739067857
China,2015,1821.7587280974192
China,2015,3952.7561603240665
China,2015,2571.8093655320927
China,2015,3018.223402758609
China,2015,6835.352715371372
China,2015,2266.1349090076396
China,2015,1613.770368506356
China,2015,1869.6100786030843
China,2015,812.3163121423889
China,2015,1039.151456684359
China,2015,2882.3712255111477
China,2015,2842.8753994539757
China,2015,3136.0386351635952
China,2015,8617.922050356265
China,2015,4840.874193968694
China,2015,804.5189157874107
China,2015,2543.4224359636187
China,2015,2766.9058548331463
China,2015,2975.8332858857375
China,2015,2620.992151969511
China,2015,1374.5578335682162
China,2015,2543.4769577304046
China,2015,4134.345328423604
China,2015,3008.0764502672687
China,2015,493.4920157651405
China,2015,6294.053326992629
China,2015,3743.904187342062
China,2015,2593.185362238029
China,2015,4455.136724854954
China,2015,3753.0586004495103
China,2015,9872.283013316306
China,2015,2342.5809943374625
China,2015,12651.607035931123
China,2015,1696.799644475727
China,2015,1455.8078639789048
China,2015,4726.464738805672
China,2015,556.770565260002
China,2015,1058.527017558757
China,2015,1167.1314084332123
China,2015,1568.9169693238637
China,2015,11577.093785976667
China,2015,7139.564552000903
China,2015,2363.481766035649
China,2015,2337.882809592061
China,2015,12317.028032701168
China,2015,2084.581163786729
China,2015,1203.5749038472154
China,2015,3151.212412429433
China,2015,2872.3558778933234
China,2015,1133.1419708825356
China,2015,16275.41276596611
China,2015,3230.3353196787616
China,2015,421.98555381802544
China,2015,6746.771280535564
China,2015,7507.94703020532
China,2015,1763.957197908308
China,2015,2409.6091313422535
China,2015,927.6531304846894
China,2015,3779.6007269605116
China,2015,6042.837882112889
China,2015,5783.761275984108
China,2015,5499.839695469425
China,2015,5954.7938048257
China,2015,3723.0002924090277
China,2015,990.7486926180277
China,2015,2277.9091208957757
China,2015,1479.8748314526665
China,2015,3968.4053907564785
China,2015,4854.605094447809
China,2015,2953.811764573782
China,2015,4368.424883223078
China,2015,1773.180722793548
China,2015,4285.198711172368
China,2015,2048.5078079294417
China,2015,3068.8982644757007
China,2015,1500.8515518700733
China,2015,4147.867042082442
China,2015,9692.119018437084
China,2015,2986.7283179282517
China,2015,3748.5373937155
China,2015,2125.506057555825
China,2015,1458.4099170004197
China,2015,2844.6689528330567
China,2015,356.257050581462
China,2015,2416.229523643846
China,2015,1119.3788812945074
China,2015,2184.3510135051274
China,2015,1420.9649293988439
China,2015,2609.6627182366096
China,2015,1084.6232748863902
China,2015,1090.5837175931642
China,2015,2801.757416451494
China,2015,2881.246807767853
China,2015,7230.966109726532
China,2015,5810.597173075204
China,2015,625.2700029061433
China,2015,1689.108584600853
China,2015,8782.417562166185
China,2015,1037.551588463944
China,2015,2376.365332576045
China,2015,2558.7711908874576
China,2015,4043.479916412436
China,2015,2105.7012047238063
China,2015,4748.329445782987
China,2015,4681.684471330739
China,2015,2994.140670024607
China,2015,6517.986385429037
China,2015,7621.487370582244
China,2015,1121.226252987409
China,2015,2604.915493355923
China,2015,2196.429966904425
China,2015,1378.1711601536401
China,2015,1855.8151011869145
China,2015,1056.259775017791
China,2015,3913.705936420551
China,2015,2953.991242771897
China,2015,1355.019336776708
China,2015,3140.232088218486
China,2015,4738.272434442331
China,2015,2389.02399558654
China,2015,4932.167969573199
China,2015,1684.8250541514863
China,2015,2550.911013597911
China,2015,739.361805113511
China,2015,1761.5860809404903
China,2015,1607.027054039572
China,2015,840.0071253816234
China,2015,3067.565909541865
China,2015,7275.2927653544175
China,2015,4747.503535503699
China,2015,2654.0344114367226
China,2015,2768.506364220293
China,2015,5692.690102062002
China,2015,4849.1134748872855
China,2015,2367.090867581852
China,2015,4215.8261247378705
China,2015,1283.0789145639894
China,2015,2019.828600993286
China,2015,3704.2284589962396
China,2015,2255.393059167147
China,2015,13334.061324579543
China,2015,2981.7039879261542
China,2015,5353.738816540531
China,2015,6383.813095435339
China,2015,4277.654469654648
China,2015,1123.9976450455297
China,2015,4390.901280821015
China,2015,828.4018322278115
China,2015,3290.9315143130584
China,2015,4611.415964870041
China,2015,1039.306248914481
China,2015,2367.9690662414127
China,2015,2371.1401551844565
China,2015,2482.85490004455
China,2015,7352.821071519964
China,2015,860.2823450078727
China,2015,6566.24577206575
China,2015,6107.649178156652
China,2015,2049.1294457760027
China,2015,4126.925959153972
China,2015,887.2497754635373
China,2015,735.9335464628687
China,2015,4846.027432584669
China,2015,3094.4919669040205
China,2015,1850.9280791807678
China,2015,831.55771323541
China,2015,2569.3181485639884
China,2015,9585.8036007514
China,2015,834.9625709704916
China,2015,2698.5206328329923
China,2015,1241.7038296101946
China,2015,6121.435093380362
China,2015,2389.202215001197
China,2015,3644.202899433317
China,2015,2619.9215126345766
China,2015,3692.0193023516736
China,2015,4061.7643838328127
China,2015,4463.680968021198
China,2015,2358.2021104467317
China,2015,3037.1530835548365
China,2015,1086.2404754853637
China,2015,2486.5687814684034
China,2015,1847.5687612264862
China,2015,1923.0907704910826
China,2015,2136.2805254153227
China,2015,4842.647713800135
China,2015,4119.795979170273
China,2015,1262.250917552382
China,2015,2552.0395862412524
China,2015,2867.4889004531574
China,2015,2028.2323300726748
China,2015,9386.270554285302
China,2015,1584.9978248989892
China,2015,3726.2405534098393
China,2015,5505.1210309911385
China,2015,2516.3077878569375
China,2015,6638.083750304416
China,2015,1460.5010593997251
China,2015,1751.9531287858592
China,2015,12286.536741191308
China,2015,5187.5019539107
China,2015,6978.166722720124
China,2015,2337.939518298536
China,2015,776.1398534979586
China,2015,3537.4577333180814
China,2015,1291.4138316376861
China,2015,4801.150156938977
China,2015,4591.455120005491
China,2015,3248.354286620227
China,2015,2196.321506446891
China,2015,2645.0823457366487
China,2015,2971.2900195243787
China,2015,5288.606497844157
China,2015,4457.419955722841
China,2015,3920.641240962218
China,2015,4906.315269705162
China,2015,13100.74509623634
China,2015,5774.387540785474
China,2015,2116.6653421353035
China,2015,1561.3294741379093
China,2015,6738.897011452714
China,2015,1948.7795609060865
China,2015,853.282270254502
China,2015,3921.0813837547007
China,2015,3784.4577752582295
China,2015,1248.8526603275973
China,2015,5382.160662707043
China,2015,3064.355414970821
China,2015,7222.04176027975
China,2015,2631.3606482590953
China,2015,2795.997609501158
China,2015,5782.36819336078
China,2015,3918.9131430888997
China,2015,4141.555687818828
China,2015,1561.11929907422
China,2015,5489.430755460149
China,2015,1742.1022386464715
China,2015,2940.5057950046566
China,2015,1751.1384321846226
China,2015,917.5111227505321
China,2015,3181.0671151368992
China,2015,7697.263009869202
China,2015,7147.581551638646
China,2015,4915.190959017537
China,2015,764.2066974235357
China,2015,11640.777441906817
China,2015,3957.620496104583
China,2015,3134.1940850560127
China,2015,3446.449717318554
China,2015,1094.7045591172548
China,2015,1905.7821935297466
China,2015,1376.8983581917923
China,2015,3376.588973136413
China,2015,1411.338331379644
China,2015,2266.582021439025
China,2015,1882.2594311998782
China,2015,1765.4481712079817
China,2015,1995.6854301249552
China,2015,1635.8307567683014
China,2015,4341.2107336231
China,2015,2590.2201606567223
China,2015,990.7640764047575
China,2015,2704.7243679287394
China,2015,2554.7931941855823
China,2015,2660.7662412219024
China,2015,2378.000907139556
China,2015,2224.714921969388
China,2015,1475.13657767224
China,2015,2226.3854695326654
China,2015,19586.487891411874
China,2015,2928.4639143803643
China,2015,1896.8279796258587
China,2015,14409.564852550437
China,2015,5034.78117471523
China,2015,2691.068966343443
China,2015,897.1129123843319
China,2015,2231.2394051386946
China,2015,3311.5389330378375
China,2015,4409.940963785114
China,2015,1682.4613417757537
China,2015,2235.1878275320364
China,2015,18861.669290513895
China,2015,6373.903499340545
China,2015,3381.8214125972117
China,2015,2097.4044498996514
China,2015,1471.919484500728
China,2015,1787.7000595438785
China,2015,2558.0478886951687
China,2015,4933.7357709334965
China,2015,4749.215404966138
China,2015,4817.4204761418005
China,2015,4031.564396644144
China,2015,3101.401088883122
China,2015,4784.081578839679
China,2015,1609.9379537912637
China,2015,4911.348330818949
China,2015,5727.178513176793
China,2015,7977.155500473624
China,2015,5783.1503123434895
China,2015,974.3797847966197
China,2015,4568.891299677827
China,2015,11746.264918654253
China,2015,3116.0618385198154
China,2015,1554.8686610407563
China,2015,802.0438384690469
China,2015,2790.372354500741
China,2015,3621.522607121956
China,2015,10466.424112622795
China,2015,4459.206400242867
China,2015,6985.085981338574
China,2015,5523.104166409709
China,2015,4881.246257376486
China,2015,4577.994455858442
China,2015,2328.117351724823
China,2015,1986.054601930574
China,2015,3923.640106105049
China,2015,3868.446908684289
China,2015,3290.14451264734
China,2015,5890.892632802245
China,2015,3310.0744418319455
China,2015,8801.387116307917
China,2015,1697.6345158555978
China,2015,2563.44506987662
China,2015,1695.9180116194623
China,2015,5833.507878028679
China,2015,2551.504911208554
China,2015,3975.4282329444795
China,2015,3754.2278959665696
China,2015,3027.533840267696
China,2015,2655.363608271155
China,2015,3999.843171980166
China,2015,3213.772000125786
China,2015,4323.746170113255
China,2015,1550.7537082782098
China,2015,3715.3181099396197
China,2015,2035.0455305247428
China,2015,1361.7611954691263
China,2015,1567.6959435427077
China,2015,5770.4628960220125
China,2015,5229.425287355836
China,2015,6202.932637821955
China,2015,2844.115137721331
China,2015,2278.857075531488
China,2015,2247.0295434232053
China,2015,2293.826993834844
China,2015,2114.307757891526
China,2015,3921.8971433621987
China,2015,4657.520763614272
China,2015,3421.783141878288
China,2015,3608.108489987884
China,2015,3099.1109331981224
China,2015,3534.2993538119063
China,2015,1421.687470193378
China,2015,7373.619275633536
China,2015,2128.3667964988404
China,2015,6934.340227989938
China,2015,3342.78026402018
China,2015,3085.81164692124
China,2015,11508.142848694686
China,2015,3625.6928757769488
China,2015,10964.31343356815
China,2015,1378.089302866689
China,2015,2320.381075413477
China,2015,2398.346674633402
China,2015,3969.792099147452
China,2015,6421.15356873389
China,2015,1464.876694260044
China,2015,3215.737619659031
China,2015,2031.6083769545412
China,2015,836.3219538658261
China,2015,12034.46194010765
China,2015,5747.334456937721
China,2015,2117.46509746101
China,2015,3070.377717101126
China,2015,7424.4668256456935
China,2015,4364.610929457529
China,2015,4134.214208026571
China,2015,2919.6575895016513
China,2015,7674.484685675561
China,2015,3914.438761890748
China,2015,1742.4629976687945
China,2015,1517.1085282493443
China,2015,1886.2907337693682
China,2015,1888.2696751772305
China,2015,2544.2785339249144
China,2015,5054.216917855356
China,2015,1412.4576403937467
China,2015,1445.2244810236405
China,2015,949.412454423915
China,2015,3011.1692036461245
China,2015,4201.831153505919
China,2015,1050.6317613207093
China,2015,1001.224743912187
China,2015,1093.6741709781784
China,2015,791.5743141734164
China,2015,2232.255485391426
China,2015,2060.580242666563
China,2015,1701.4703539816123
China,2015,8180.520172185828
China,2015,1089.1615361041768
China,2015,6354.503212838101
China,2015,2558.3314429024354
China,2015,1794.5690805955498
China,2015,3348.652003505753
China,2015,7334.611124871603
China,2015,3103.272239233392
China,2015,3146.006748317537
China,2015,1324.573651162576
China,2015,1073.4807900561857
China,2015,2927.343849380533
China,2015,3436.8305814942532
China,2015,6579.209396068033
China,2015,3672.574982568654
China,2015,7279.092057756144
China,2015,3192.8515425125315
China,2015,2766.3332673920095
China,2015,1828.9649769698367
China,2015,983.6749076488453
China,2015,8193.970842792947
China,2015,1653.6734385901796
China,2015,726.7674741200136
China,2015,1207.5364505772616
China,2015,2255.705673539544
China,2015,10081.988274660283
China,2015,1877.874610033127
China,2015,4737.7883633340325
China,2015,873.847322959938
China,2015,2190.2194455504373
China,2015,3312.6519749956183
China,2015,4737.951612010037
China,2015,6627.96435444541
China,2015,2285.3977107355695
China,2015,1455.4716808129
China,2015,4941.547681149427
China,2015,1361.255352204843
China,2015,4772.65971669134
China,2015,4558.82613232609
China,2015,1064.8597230204764
China,2015,2791.334950818076
China,2015,2923.237082943473
China,2015,3525.0084232068775
China,2015,3525.586696741405
China,2015,7926.978668212589
China,2015,2626.1449011603518
China,2015,2483.5672404888264
China,2015,10935.726201309584
China,2015,7570.0006145425505
China,2015,4199.7616668735845
China,2015,9354.44598309933
China,2015,1843.2413416652703
China,2015,3060.5509395914255
China,2015,1059.5341642981684
China,2015,6358.025564682822
China,2015,938.2320912506201
China,2015,1913.3472665004026
China,2015,8128.351106460411
China,2015,2055.598254414681
China,2015,4152.4057432886475
China,2015,3718.191812046195
China,2015,4099.012652767082
China,2015,2604.3803271998468
China,2015,3618.27935930922
China,2015,3180.4849129587783
China,2015,5903.775355052144
China,2015,9586.256101503088
China,2015,3516.4149869948565
China,2015,2362.7523294635635
China,2015,1349.463754131306
China,2015,4175.443298598044
China,2015,5465.906691096003
China,2015,1462.9688495751045
China,2015,2971.042954661524
China,2015,1627.1570401293197
China,2015,1557.213582270919
China,2015,1878.9358907785675
China,2015,4286.475357302392
China,2015,4626.06715150567
China,2015,3142.9618474031
China,2015,3324.9166789987858
China,2015,4747.798190734198
China,2015,1538.0881314552696
China,2015,1615.544833161074
China,2015,3049.0606345766455
China,2015,5173.6165703659235
China,2015,5532.920943663031
China,2015,6650.843887989989
China,2015,11079.72776020704
China,2015,2411.193568825338
China,2015,4040.4106656400822
China,2015,1007.3473365852465
China,2015,1704.8258616803307
China,2015,3754.0057258491825
China,2015,4239.51521647167
China,2015,9036.274523830754
China,2015,5062.381916608907
China,2015,924.9589500976905
China,2015,1178.088822206771
China,2015,1319.5046133780986
China,2015,8185.366403465283
China,2015,6813.7239506183105
China,2015,12244.845644038456
China,2015,1191.6269841935593
China,2015,2519.6734445262737
China,2015,2075.840801959337
China,2015,2125.15750622704
China,2015,8561.839824166975
China,2015,1112.7064354280085
China,2015,5298.223152298687
China,2015,4993.080795284224
China,2015,2353.1619754535386
China,2015,10115.446261109924
China,2015,7027.576813120861
China,2015,4781.802958984675
China,2015,3240.9907658669517
China,2015,1483.2589213086003
China,2015,2030.4534841489597
China,2015,9295.446579115665
China,2015,1323.4721668666539
China,2015,10097.35482138265
China,2015,1666.0447860776508
China,2015,729.0082120389052
China,2015,1039.4969581883774
China,2015,7490.850482261403
China,2015,7125.913532925607
China,2015,1556.1273536338067
China,2015,1420.9479965676117
China,2015,2155.5883774078184
China,2015,12403.770823511733
China,2015,13034.231860353158
China,2015,5167.961258190313
China,2015,2337.330486729224
China,2015,2148.952682598439
China,2015,9616.20284184513
China,2015,12346.030609871004
China,2015,4014.559181269862
China,2015,4889.389914444159
China,2015,570.0593003413992
China,2015,2528.2896842681835
China,2015,2969.590590903779
China,2015,10389.832351033234
China,2015,949.8467524523899
China,2015,5562.44122233296
China,2015,1918.8588518000054
China,2015,6718.058687408797
China,2015,1593.8234742064947
China,2015,4300.975719702062
China,2015,2322.895082941812
China,2015,2998.3211237268392
China,2015,2237.311144499463
China,2015,2561.8224351326717
China,2015,6202.996495264048
China,2015,755.2681869169005
China,2015,3207.980526166143
China,2015,4798.834223778685
China,2015,1659.9091359375436
China,2015,866.5403438724426
China,2015,1067.2151955731151
China,2015,2869.1593866193475
China,2015,2204.7749333385
China,2015,1993.3318629977457
China,2015,821.1825003250894
China,2015,2214.203896055739
China,2015,1869.1917898142733
China,2015,1111.648594356012
China,2015,4758.4517228744035
China,2015,4712.358090902448
China,2015,915.0728763117012
China,2015,15380.629046595152
China,2015,1538.5606036753152
China,2015,1317.5085043055699
China,2015,5178.977535306099
China,2015,1984.3449077548926
China,2015,2639.216203199619
China,2015,5409.20254744625
China,2015,4019.655851071099
China,2015,2731.7336581939867
China,2015,1936.7207773628713
China,2015,4721.945294119181
China,2015,1527.3352229962716
China,2015,2122.1957714463215
China,2015,3711.4291476188537
China,2015,4852.917713324676
China,2015,2381.7699555956647
China,2015,3326.202623252448
China,2015,1672.0591441592944
China,2015,3177.67527501777
China,2015,2039.3686868791312
China,2015,6415.938454673526
China,2015,1376.7792090504972
China,2015,8092.864952821263
China,2015,1784.4966189358756
China,2015,995.4482927975391
China,2015,2442.22908037758
China,2015,4466.569972583832
China,2015,6737.783936140107
China,2015,5084.792258789284
China,2015,4282.469620817684
China,2015,4965.4638182272165
China,2015,1840.8628251986452
China,2015,4537.89365228346
China,2015,8032.741252107811
China,2015,2328.127322539884
China,2015,2973.49136335763
China,2015,9533.762389566498
China,2015,5587.5825882627505
China,2015,1555.3520544418666
China,2015,6536.262027325651
China,2015,3244.4999614572566
China,2015,2485.2393718786548
China,2015,3405.8503246051855
China,2015,1592.969302411532
China,2015,3812.9826852448678
China,2015,1855.3173900611744
China,2015,3080.708968711252
China,2015,2900.797836535854
China,2015,1592.839115354065
China,2015,4453.356494288347
China,2015,11395.302591846283
China,2015,1635.6858813504346
China,2015,2977.510963018154
China,2015,3763.9949115996683
China,2015,2753.301984306078
China,2015,4492.507534620762
China,2015,1545.837937316758
China,2015,6892.379404465659
China,2015,6660.61135394184
China,2015,2244.396518748163
China,2015,2700.641155201497
China,2015,2402.503548268306
China,2015,3325.7780423095987
China,2015,1033.5343730540264
China,2015,3098.021696723211
China,2015,2116.39764081172
China,2015,708.7765594355153
China,2015,3158.0582738205226
China,2015,3227.87649344793
China,2015,1207.5976324879898
China,2015,2026.25765415753
China,2015,1528.9666913468716
China,2015,8078.378324674968
China,2015,3632.2606424765563
China,2015,1423.2796403986476
China,2015,5349.467929776878
China,2015,3674.7163155701414
China,2015,4860.033966868145
China,2015,5458.506506200949
China,2015,6120.208130865148
China,2015,4091.3939411264278
China,2015,7701.974551261652
China,2015,2869.36048123866
China,2015,1699.7914653813152
China,2015,1653.6800821058875
China,2015,6720.8424213276985
China,2015,3535.9894196340297
China,2015,1701.5575952688494
China,2015,3118.5298901557085
China,2015,8502.474579460722
China,2015,8380.560087691141
China,2015,807.188634590675
China,2015,2278.5549019392256
China,2015,3137.025124851869
China,2015,5644.352992604837
China,2015,1327.8289042203153
China,2015,2718.905027612785
China,2015,3055.5251221084523
China,2015,2766.562078007842
China,2015,2044.7228621035888
China,2015,5736.891854882175
China,2015,2499.7835845991385
China,2015,4501.72955480751
China,2015,1623.2897526006186
China,2015,3987.5836447957067
China,2015,1031.0099726466635
China,2015,2345.1912416333216
China,2015,585.0815676977439
China,2015,1700.4025830550595
China,2015,9475.201949881544
China,2015,6165.943999670254
China,2015,4190.979626245304
China,2015,5348.563177367254
China,2015,1630.8998290352642
China,2015,4797.94268063115
China,2015,2103.351198942793
China,2015,3696.3187745616256
China,2015,2305.2781821059457
China,2015,2177.7392820144346
China,2015,3150.680785096537
USA,1965,7797.79918093541
USA,1965,11170.493807823823
USA,1965,18386.4682982269
USA,1965,21888.63065101438
USA,1965,7764.041420077658
USA,1965,5281.060559785278
USA,1965,45321.48957782423
USA,1965,8613.850180428624
USA,1965,3895.6041781430167
USA,1965,8711.072664580382
USA,1965,13551.594633521665
USA,1965,11417.52505382952
USA,1965,8495.096548546768
USA,1965,9769.602772857434
USA,1965,9138.598495231141
USA,1965,8300.772068844262
USA,1965,14916.197083244098
USA,1965,9367.765847554336
USA,1965,9159.359640372548
USA,1965,14620.651387658743
USA,1965,6230.950996487972
USA,1965,3462.533731208455
USA,1965,14066.097845683442
USA,1965,5907.5816389346965
USA,1965,13494.819588408891
USA,1965,4829.324801643847
USA,1965,11601.039677288969
USA,1965,12011.002891610216
USA,1965,17292.59334711542
USA,1965,30469.98737126375
USA,1965,8412.36289800001
USA,1965,17898.739137334556
USA,1965,8443.813830816103
USA,1965,4002.476614133135
USA,1965,11284.98084646678
USA,1965,15121.319946452439
USA,1965,7117.871680742081
USA,1965,10589.006595009008
USA,1965,10744.82890069341
USA,1965,7063.217222058494
USA,1965,35327.36733713294
USA,1965,4112.393414309559
USA,1965,12275.587977822901
USA,1965,6272.283453298122
USA,1965,5460.569553040139
USA,1965,17090.29308910764
USA,1965,11848.549415440111
USA,1965,9850.582021410191
USA,1965,5209.633231892601
USA,1965,12534.363774182073
USA,1965,7320.239742176751
USA,1965,7953.271288365536
USA,1965,2404.460723325368
USA,1965,14289.664221740908
USA,1965,6207.473651975498
USA,1965,10641.557785064855
USA,1965,7388.145776678353
USA,1965,6493.837392447082
USA,1965,5798.919151870324
USA,1965,37519.711381755806
USA,1965,11553.19872172983
USA,1965,7181.47682374256
USA,1965,29863.131415346954
USA,1965,4675.011058389927
USA,1965,16606.15532307937
USA,1965,6266.734639761718
USA,1965,10898.755805015548
USA,1965,6751.213788098344
USA,1965,13217.298138724233
USA,1965,13397.025341312623
USA,1965,5977.983161004246
USA,1965,16911.649950648134
USA,1965,5162.179893668775
USA,1965,7801.23616602185
USA,1965,7613.076655115208
USA,1965,4786.465960406103
USA,1965,7035.159200007185
USA,1965,5922.213587367464
USA,1965,8686.600183366445
USA,1965,7933.719893851514
USA,1965,4311.533383789338
USA,1965,9683.21454852237
USA,1965,16900.4625241114
USA,1965,10100.093115743028
USA,1965,11610.597469650707
USA,1965,13194.165357702683
USA,1965,3867.819689495353
USA,1965,9439.117714959197
USA,1965,2383.3335455894435
USA,1965,9053.529032835495
USA,1965,34305.48282992525
USA,1965,9971.775941466141
USA,1965,8092.841020044971
USA,1965,20032.45234923642
USA,1965,7133.126927308483
USA,1965,7707.022439995201
USA,1965,9555.820339540593
USA,1965,8148.738982071527
USA,1965,4314.200512787118
USA,1965,17180.36621532148
USA,1965,15534.26792565798
USA,1965,14406.476063969847
USA,1965,17120.774100388204
USA,1965,10474.221743633938
USA,1965,8162.271302787934
USA,1965,27738.996271287757
USA,1965,10365.352409762409
USA,1965,7530.482617874306
USA,1965,6847.226273197945
USA,1965,9303.097401963561
USA,1965,13711.733340902641
USA,1965,6130.805273103637
USA,1965,6347.910429099351
